,Subject,Condition,Time,Length,AUC,Percent_intrusion
1030,40MMA,DecodingThink,11,1,0.4793738100275016,
1031,40MMA,DecodingThink,11,2,0.5339538819547281,
1032,40MMA,DecodingThink,11,3,0.47429659403427127,
1033,40MMA,DecodingThink,11,4,0.49079754601226994,
1034,40MMA,DecodingThink,11,5,0.5,
1035,40MMA,DecodingThink,12,1,0.4912206473450391,
1036,40MMA,DecodingThink,12,2,0.5016924053310768,
1037,40MMA,DecodingThink,12,3,0.5397715252803047,
1038,40MMA,DecodingThink,12,4,0.500740427332346,
1039,40MMA,DecodingThink,12,5,0.5080389253226149,
1040,40MMA,DecodingThink,13,1,0.5096255553204992,
1041,40MMA,DecodingThink,13,2,0.4886820393484239,
1042,40MMA,DecodingThink,13,3,0.4585360693886186,
1043,40MMA,DecodingThink,13,4,0.47122910937169454,
1044,40MMA,DecodingThink,13,5,0.4754601226993865,
1045,40MMA,DecodingThink,14,1,0.48899936534800087,
1046,40MMA,DecodingThink,14,2,0.5313094986249207,
1047,40MMA,DecodingThink,14,3,0.49576898667230807,
1048,40MMA,DecodingThink,14,4,0.49079754601226994,
1049,40MMA,DecodingThink,14,5,0.49693251533742333,
1050,40MMA,DecodingThink,15,1,0.440342712079543,
1051,40MMA,DecodingThink,15,2,0.5447429659403427,
1052,40MMA,DecodingThink,15,3,0.5038079119949227,
1053,40MMA,DecodingThink,15,4,0.49079754601226994,
1054,40MMA,DecodingThink,15,5,0.49693251533742333,
1055,40MMA,DecodingThink,16,1,0.5138565686481913,
1056,40MMA,DecodingThink,16,2,0.4680558493759255,
1057,40MMA,DecodingThink,16,3,0.5198857626401523,
1058,40MMA,DecodingThink,16,4,0.5283477892955363,
1059,40MMA,DecodingThink,16,5,0.5141738946477682,
1060,40MMA,DecodingThink,17,1,0.48582610535223186,
1061,40MMA,DecodingThink,17,2,0.45409350539454196,
1062,40MMA,DecodingThink,17,3,0.37571398349904805,
1063,40MMA,DecodingThink,17,4,0.4719695367040406,
1064,40MMA,DecodingThink,17,5,0.5087793526549609,
1065,40MMA,DecodingThink,18,1,0.50920245398773,
1066,40MMA,DecodingThink,18,2,0.5299344192934208,
1067,40MMA,DecodingThink,18,3,0.43082293209223604,
1068,40MMA,DecodingThink,18,4,0.492595726676539,
1069,40MMA,DecodingThink,18,5,0.5378675692828433,
1070,40MMA,DecodingThink,19,1,0.5030674846625767,
1071,40MMA,DecodingThink,19,2,0.46287285804950284,
1072,40MMA,DecodingThink,19,3,0.4637190607150412,
1073,40MMA,DecodingThink,19,4,0.45155489739792687,
1074,40MMA,DecodingThink,19,5,0.44013116141315844,
1075,40MMA,DecodingThink,20,1,0.5030674846625767,
1076,40MMA,DecodingThink,20,2,0.5015866299978845,
1077,40MMA,DecodingThink,20,3,0.5132219166490374,
1078,40MMA,DecodingThink,20,4,0.5029617093293844,
1079,40MMA,DecodingThink,20,5,0.4854030040194626,
1080,40MMA,DecodingThink,21,1,0.5030674846625767,
1081,40MMA,DecodingThink,21,2,0.5023270573302306,
1082,40MMA,DecodingThink,21,3,0.5602919399196107,
1083,40MMA,DecodingThink,21,4,0.5665326845779565,
1084,40MMA,DecodingThink,21,5,0.47577744869896343,
1085,40MMA,DecodingThink,22,1,0.5030674846625767,
1086,40MMA,DecodingThink,22,2,0.5122699386503067,
1087,40MMA,DecodingThink,22,3,0.5069811719906918,
1088,40MMA,DecodingThink,22,4,0.4430928707425429,
1089,40MMA,DecodingThink,22,5,0.43473661942035113,
1090,40MMA,DecodingThink,23,1,0.5061349693251533,
1091,40MMA,DecodingThink,23,2,0.5011635286651154,
1092,40MMA,DecodingThink,23,3,0.4797969113602708,
1093,40MMA,DecodingThink,23,4,0.4189760947746986,
1094,40MMA,DecodingThink,23,5,0.48688385868415485,
1095,40MMA,DecodingThink,24,1,0.5061349693251533,
1096,40MMA,DecodingThink,24,2,0.5766871165644172,
1097,40MMA,DecodingThink,24,3,0.4726041887031944,
1098,40MMA,DecodingThink,24,4,0.4703829067061561,
1099,40MMA,DecodingThink,24,5,0.5125872646498837,
1100,40MMA,DecodingThink,25,1,0.5,
1101,40MMA,DecodingThink,25,2,0.4820181933573091,
1102,40MMA,DecodingThink,25,3,0.44531415273958114,
1103,40MMA,DecodingThink,25,4,0.4239475354347366,
1104,40MMA,DecodingThink,25,5,0.487624286016501,
1105,40MMA,DecodingThink,26,1,0.5030674846625767,
1106,40MMA,DecodingThink,26,2,0.4931246033425005,
1107,40MMA,DecodingThink,26,3,0.4909033213454622,
1108,40MMA,DecodingThink,26,4,0.4541992807277343,
1109,40MMA,DecodingThink,26,5,0.46731542204357945,
1110,40MMA,DecodingThink,27,1,0.5030674846625767,
1111,40MMA,DecodingThink,27,2,0.4850856780198858,
1112,40MMA,DecodingThink,27,3,0.5461180452718426,
1113,40MMA,DecodingThink,27,4,0.4251110640998519,
1114,40MMA,DecodingThink,27,5,0.45927649672096466,
1115,40MMA,DecodingThink,28,1,0.5061349693251533,
1116,40MMA,DecodingThink,28,2,0.5115295113179607,
1117,40MMA,DecodingThink,28,3,0.48899936534800087,
1118,40MMA,DecodingThink,28,4,0.4756716733657711,
1119,40MMA,DecodingThink,28,5,0.478421832028771,
1120,40MMA,DecodingThink,29,1,0.5061349693251533,
1121,40MMA,DecodingThink,29,2,0.5165009519779988,
1122,40MMA,DecodingThink,29,3,0.46636344404484875,
1123,40MMA,DecodingThink,29,4,0.46604611804527185,
1124,40MMA,DecodingThink,29,5,0.45959382272054156,
1125,41BAL,DecodingThink,5,1,0.440268456375839,
1126,41BAL,DecodingThink,5,2,0.348993288590604,
1127,41BAL,DecodingThink,5,3,0.47315436241610737,
1128,41BAL,DecodingThink,5,4,0.4966442953020134,
1129,41BAL,DecodingThink,5,5,0.5,
1130,41BAL,DecodingThink,6,1,0.5201342281879195,
1131,41BAL,DecodingThink,6,2,0.5248322147651007,
1132,41BAL,DecodingThink,6,3,0.6093959731543624,
1133,41BAL,DecodingThink,6,4,0.4664429530201342,
1134,41BAL,DecodingThink,6,5,0.5,
1135,41BAL,DecodingThink,7,1,0.5302013422818792,
1136,41BAL,DecodingThink,7,2,0.5248322147651007,
1137,41BAL,DecodingThink,7,3,0.4429530201342282,
1138,41BAL,DecodingThink,7,4,0.46308724832214765,
1139,41BAL,DecodingThink,7,5,0.47986577181208057,
1140,41BAL,DecodingThink,8,1,0.5234899328859061,
1141,41BAL,DecodingThink,8,2,0.31476510067114094,
1142,41BAL,DecodingThink,8,3,0.4161073825503356,
1143,41BAL,DecodingThink,8,4,0.4697986577181208,
1144,41BAL,DecodingThink,8,5,0.4865771812080537,
1145,41BAL,DecodingThink,9,1,0.5268456375838926,
1146,41BAL,DecodingThink,9,2,0.6946308724832215,
1147,41BAL,DecodingThink,9,3,0.37583892617449666,
1148,41BAL,DecodingThink,9,4,0.47315436241610737,
1149,41BAL,DecodingThink,9,5,0.4865771812080537,
1150,41BAL,DecodingThink,10,1,0.5369127516778524,
1151,41BAL,DecodingThink,10,2,0.6342281879194631,
1152,41BAL,DecodingThink,10,3,0.6255033557046981,
1153,41BAL,DecodingThink,10,4,0.5993288590604027,
1154,41BAL,DecodingThink,10,5,0.553020134228188,
1155,41BAL,DecodingThink,11,1,0.6006711409395973,
1156,41BAL,DecodingThink,11,2,0.7053691275167785,
1157,41BAL,DecodingThink,11,3,0.5194630872483221,
1158,41BAL,DecodingThink,11,4,0.559731543624161,
1159,41BAL,DecodingThink,11,5,0.5865771812080537,
1160,41BAL,DecodingThink,12,1,0.5906040268456376,
1161,41BAL,DecodingThink,12,2,0.7684563758389262,
1162,41BAL,DecodingThink,12,3,0.4228187919463087,
1163,41BAL,DecodingThink,12,4,0.45302013422818793,
1164,41BAL,DecodingThink,12,5,0.4697986577181208,
1165,41BAL,DecodingThink,13,1,0.5704697986577181,
1166,41BAL,DecodingThink,13,2,0.5550335570469799,
1167,41BAL,DecodingThink,13,3,0.5026845637583892,
1168,41BAL,DecodingThink,13,4,0.559731543624161,
1169,41BAL,DecodingThink,13,5,0.5798657718120805,
1170,41BAL,DecodingThink,14,1,0.534228187919463,
1171,41BAL,DecodingThink,14,2,0.4590604026845637,
1172,41BAL,DecodingThink,14,3,0.4463087248322148,
1173,41BAL,DecodingThink,14,4,0.47986577181208057,
1174,41BAL,DecodingThink,14,5,0.49328859060402686,
1175,41BAL,DecodingThink,15,1,0.5248322147651007,
1176,41BAL,DecodingThink,15,2,0.4993288590604027,
1177,41BAL,DecodingThink,15,3,0.5664429530201341,
1178,41BAL,DecodingThink,15,4,0.48322147651006714,
1179,41BAL,DecodingThink,15,5,0.49328859060402686,
1180,41BAL,DecodingThink,16,1,0.5348993288590604,
1181,41BAL,DecodingThink,16,2,0.5060402684563758,
1182,41BAL,DecodingThink,16,3,0.5765100671140939,
1183,41BAL,DecodingThink,16,4,0.4966442953020134,
1184,41BAL,DecodingThink,16,5,0.4966442953020134,
1185,41BAL,DecodingThink,17,1,0.5046979865771812,
1186,41BAL,DecodingThink,17,2,0.40604026845637586,
1187,41BAL,DecodingThink,17,3,0.47986577181208057,
1188,41BAL,DecodingThink,17,4,0.4966442953020134,
1189,41BAL,DecodingThink,17,5,0.5,
1190,41BAL,DecodingThink,18,1,0.4469798657718121,
1191,41BAL,DecodingThink,18,2,0.4382550335570469,
1192,41BAL,DecodingThink,18,3,0.6060402684563758,
1193,41BAL,DecodingThink,18,4,0.5697986577181208,
1194,41BAL,DecodingThink,18,5,0.5832214765100672,
1195,41BAL,DecodingThink,19,1,0.5610738255033557,
1196,41BAL,DecodingThink,19,2,0.5060402684563758,
1197,41BAL,DecodingThink,19,3,0.4899328859060403,
1198,41BAL,DecodingThink,19,4,0.4899328859060403,
1199,41BAL,DecodingThink,19,5,0.49328859060402686,
1200,41BAL,DecodingThink,20,1,0.5503355704697986,
1201,41BAL,DecodingThink,20,2,0.4885906040268456,
1202,41BAL,DecodingThink,20,3,0.5496644295302013,
1203,41BAL,DecodingThink,20,4,0.4899328859060403,
1204,41BAL,DecodingThink,20,5,0.5,
1205,41BAL,DecodingThink,21,1,0.34697986577181206,
1206,41BAL,DecodingThink,21,2,0.4691275167785235,
1207,41BAL,DecodingThink,21,3,0.47315436241610737,
1208,41BAL,DecodingThink,21,4,0.4865771812080537,
1209,41BAL,DecodingThink,21,5,0.4899328859060403,
1210,41BAL,DecodingThink,22,1,0.440268456375839,
1211,41BAL,DecodingThink,22,2,0.6953020134228189,
1212,41BAL,DecodingThink,22,3,0.46308724832214765,
1213,41BAL,DecodingThink,22,4,0.4899328859060403,
1214,41BAL,DecodingThink,22,5,0.4966442953020134,
1215,41BAL,DecodingThink,23,1,0.37449664429530205,
1216,41BAL,DecodingThink,23,2,0.436241610738255,
1217,41BAL,DecodingThink,23,3,0.4899328859060403,
1218,41BAL,DecodingThink,23,4,0.5,
1219,41BAL,DecodingThink,23,5,0.5,
1220,41BAL,DecodingThink,24,1,0.563758389261745,
1221,41BAL,DecodingThink,24,2,0.4993288590604027,
1222,41BAL,DecodingThink,24,3,0.4899328859060403,
1223,41BAL,DecodingThink,24,4,0.5,
1224,41BAL,DecodingThink,24,5,0.5,
1225,41BAL,DecodingThink,25,1,0.5805369127516778,
1226,41BAL,DecodingThink,25,2,0.512751677852349,
1227,41BAL,DecodingThink,25,3,0.47651006711409394,
1228,41BAL,DecodingThink,25,4,0.49328859060402686,
1229,41BAL,DecodingThink,25,5,0.5,
1230,41BAL,DecodingThink,26,1,0.49060402684563764,
1231,41BAL,DecodingThink,26,2,0.4926174496644295,
1232,41BAL,DecodingThink,26,3,0.4697986577181208,
1233,41BAL,DecodingThink,26,4,0.5,
1234,41BAL,DecodingThink,26,5,0.5,
1235,41BAL,DecodingThink,27,1,0.34765100671140936,
1236,41BAL,DecodingThink,27,2,0.5194630872483221,
1237,41BAL,DecodingThink,27,3,0.48322147651006714,
1238,41BAL,DecodingThink,27,4,0.4966442953020134,
1239,41BAL,DecodingThink,27,5,0.5,
1240,41BAL,DecodingThink,28,1,0.3416107382550335,
1241,41BAL,DecodingThink,28,2,0.47986577181208057,
1242,41BAL,DecodingThink,28,3,0.5,
1243,41BAL,DecodingThink,28,4,0.5,
1244,41BAL,DecodingThink,28,5,0.5,
1245,41BAL,DecodingThink,29,1,0.45436241610738254,
1246,41BAL,DecodingThink,29,2,0.5429530201342282,
1247,41BAL,DecodingThink,29,3,0.4899328859060403,
1248,41BAL,DecodingThink,29,4,0.4966442953020134,
1249,41BAL,DecodingThink,29,5,0.5,
1250,42SPE,DecodingThink,5,1,0.4848336594911938,
1251,42SPE,DecodingThink,5,2,0.5382827788649707,
1252,42SPE,DecodingThink,5,3,0.4874633072407045,
1253,42SPE,DecodingThink,5,4,0.4996942270058708,
1254,42SPE,DecodingThink,5,5,0.5089285714285714,
1255,42SPE,DecodingThink,6,1,0.4955357142857143,
1256,42SPE,DecodingThink,6,2,0.48165362035225046,
1257,42SPE,DecodingThink,6,3,0.493089530332681,
1258,42SPE,DecodingThink,6,4,0.4880748532289628,
1259,42SPE,DecodingThink,6,5,0.4952299412915851,
1260,42SPE,DecodingThink,7,1,0.5047700587084148,
1261,42SPE,DecodingThink,7,2,0.4998165362035225,
1262,42SPE,DecodingThink,7,3,0.4889310176125245,
1263,42SPE,DecodingThink,7,4,0.4904598825831703,
1264,42SPE,DecodingThink,7,5,0.5020792563600782,
1265,42SPE,DecodingThink,8,1,0.5092343444227005,
1266,42SPE,DecodingThink,8,2,0.5056873776908024,
1267,42SPE,DecodingThink,8,3,0.4787181996086106,
1268,42SPE,DecodingThink,8,4,0.535958904109589,
1269,42SPE,DecodingThink,8,5,0.5190190802348337,
1270,42SPE,DecodingThink,9,1,0.5068493150684932,
1271,42SPE,DecodingThink,9,2,0.5136986301369864,
1272,42SPE,DecodingThink,9,3,0.4946795499021527,
1273,42SPE,DecodingThink,9,4,0.45064823874755383,
1274,42SPE,DecodingThink,9,5,0.418236301369863,
1275,42SPE,DecodingThink,10,1,0.5068493150684932,
1276,42SPE,DecodingThink,10,2,0.516389432485323,
1277,42SPE,DecodingThink,10,3,0.49559686888454013,
1278,42SPE,DecodingThink,10,4,0.4837328767123288,
1279,42SPE,DecodingThink,10,5,0.46740459882583174,
1280,42SPE,DecodingThink,11,1,0.5023850293542075,
1281,42SPE,DecodingThink,11,2,0.5074608610567515,
1282,42SPE,DecodingThink,11,3,0.49889921722113506,
1283,42SPE,DecodingThink,11,4,0.5069716242661448,
1284,42SPE,DecodingThink,11,5,0.4683219178082192,
1285,42SPE,DecodingThink,12,1,0.5023850293542075,
1286,42SPE,DecodingThink,12,2,0.48721868884540115,
1287,42SPE,DecodingThink,12,3,0.4768835616438356,
1288,42SPE,DecodingThink,12,4,0.4903375733855186,
1289,42SPE,DecodingThink,12,5,0.4695450097847358,
1290,42SPE,DecodingThink,13,1,0.5068493150684932,
1291,42SPE,DecodingThink,13,2,0.5184686888454011,
1292,42SPE,DecodingThink,13,3,0.5354696673189825,
1293,42SPE,DecodingThink,13,4,0.5006727005870841,
1294,42SPE,DecodingThink,13,5,0.5230552837573386,
1295,42SPE,DecodingThink,14,1,0.5,
1296,42SPE,DecodingThink,14,2,0.5184686888454011,
1297,42SPE,DecodingThink,14,3,0.48367172211350296,
1298,42SPE,DecodingThink,14,4,0.4941291585127202,
1299,42SPE,DecodingThink,14,5,0.4706457925636008,
1300,42SPE,DecodingThink,15,1,0.5,
1301,42SPE,DecodingThink,15,2,0.5253180039138943,
1302,42SPE,DecodingThink,15,3,0.48250978473581213,
1303,42SPE,DecodingThink,15,4,0.46171722113502944,
1304,42SPE,DecodingThink,15,5,0.4159124266144814,
1305,42SPE,DecodingThink,16,1,0.5047700587084148,
1306,42SPE,DecodingThink,16,2,0.45627446183953035,
1307,42SPE,DecodingThink,16,3,0.482570939334638,
1308,42SPE,DecodingThink,16,4,0.46624266144814097,
1309,42SPE,DecodingThink,16,5,0.4728473581213307,
1310,42SPE,DecodingThink,17,1,0.5095401174168297,
1311,42SPE,DecodingThink,17,2,0.49113258317025443,
1312,42SPE,DecodingThink,17,3,0.5335127201565558,
1313,42SPE,DecodingThink,17,4,0.5240337573385518,
1314,42SPE,DecodingThink,17,5,0.4978595890410959,
1315,42SPE,DecodingThink,18,1,0.49822651663405093,
1316,42SPE,DecodingThink,18,2,0.49388454011741684,
1317,42SPE,DecodingThink,18,3,0.5044031311154599,
1318,42SPE,DecodingThink,18,4,0.4740704500978473,
1319,42SPE,DecodingThink,18,5,0.47229696673189825,
1320,42SPE,DecodingThink,19,1,0.5187744618395304,
1321,42SPE,DecodingThink,19,2,0.4793297455968688,
1322,42SPE,DecodingThink,19,3,0.5014677103718199,
1323,42SPE,DecodingThink,19,4,0.5041585127201565,
1324,42SPE,DecodingThink,19,5,0.4976149706457925,
1325,42SPE,DecodingThink,20,1,0.48752446183953035,
1326,42SPE,DecodingThink,20,2,0.46893346379647755,
1327,42SPE,DecodingThink,20,3,0.5193248532289628,
1328,42SPE,DecodingThink,20,4,0.4996942270058708,
1329,42SPE,DecodingThink,20,5,0.4976149706457925,
1330,42SPE,DecodingThink,21,1,0.5306996086105675,
1331,42SPE,DecodingThink,21,2,0.4903375733855186,
1332,42SPE,DecodingThink,21,3,0.49131604696673187,
1333,42SPE,DecodingThink,21,4,0.4904598825831703,
1334,42SPE,DecodingThink,21,5,0.4976149706457925,
1335,42SPE,DecodingThink,22,1,0.5146159491193737,
1336,42SPE,DecodingThink,22,2,0.48024706457925637,
1337,42SPE,DecodingThink,22,3,0.4970034246575342,
1338,42SPE,DecodingThink,22,4,0.4996942270058708,
1339,42SPE,DecodingThink,22,5,0.4931506849315068,
1340,42SPE,DecodingThink,23,1,0.486912915851272,
1341,42SPE,DecodingThink,23,2,0.5206702544031312,
1342,42SPE,DecodingThink,23,3,0.5252568493150684,
1343,42SPE,DecodingThink,23,4,0.5086227984344422,
1344,42SPE,DecodingThink,23,5,0.5044642857142857,
1345,42SPE,DecodingThink,24,1,0.5003057729941291,
1346,42SPE,DecodingThink,24,2,0.551614481409002,
1347,42SPE,DecodingThink,24,3,0.5291095890410958,
1348,42SPE,DecodingThink,24,4,0.526174168297456,
1349,42SPE,DecodingThink,24,5,0.4952299412915851,
1350,42SPE,DecodingThink,25,1,0.511619373776908,
1351,42SPE,DecodingThink,25,2,0.5599315068493151,
1352,42SPE,DecodingThink,25,3,0.5267245596868885,
1353,42SPE,DecodingThink,25,4,0.5142490215264187,
1354,42SPE,DecodingThink,25,5,0.5240949119373777,
1355,42SPE,DecodingThink,26,1,0.5029965753424658,
1356,42SPE,DecodingThink,26,2,0.5728351272015656,
1357,42SPE,DecodingThink,26,3,0.5285591976516635,
1358,42SPE,DecodingThink,26,4,0.5089285714285714,
1359,42SPE,DecodingThink,26,5,0.5,
1360,42SPE,DecodingThink,27,1,0.5104574363992171,
1361,42SPE,DecodingThink,27,2,0.5300269080234834,
1362,42SPE,DecodingThink,27,3,0.5133928571428571,
1363,42SPE,DecodingThink,27,4,0.5,
1364,42SPE,DecodingThink,27,5,0.5,
1365,42SPE,DecodingThink,28,1,0.5217710371819961,
1366,42SPE,DecodingThink,28,2,0.5040973581213307,
1367,42SPE,DecodingThink,28,3,0.5086227984344422,
1368,42SPE,DecodingThink,28,4,0.5044642857142857,
1369,42SPE,DecodingThink,28,5,0.5,
1370,42SPE,DecodingThink,29,1,0.4955357142857143,
1371,42SPE,DecodingThink,29,2,0.4831213307240705,
1372,42SPE,DecodingThink,29,3,0.5014065557729942,
1373,42SPE,DecodingThink,29,4,0.5234833659491194,
1374,42SPE,DecodingThink,29,5,0.5244006849315068,
1375,44SMU,DecodingThink,5,1,0.4759893285904847,
1376,44SMU,DecodingThink,5,2,0.5493552690084482,
1377,44SMU,DecodingThink,5,3,0.7065362383281458,
1378,44SMU,DecodingThink,5,4,0.5538016896398399,
1379,44SMU,DecodingThink,5,5,0.4884393063583815,
1380,44SMU,DecodingThink,6,1,0.5028901734104047,
1381,44SMU,DecodingThink,6,2,0.45486883059137395,
1382,44SMU,DecodingThink,6,3,0.49933303690529124,
1383,44SMU,DecodingThink,6,4,0.4813250333481547,
1384,44SMU,DecodingThink,6,5,0.4679857714539795,
1385,44SMU,DecodingThink,7,1,0.5028901734104047,
1386,44SMU,DecodingThink,7,2,0.49622054246331704,
1387,44SMU,DecodingThink,7,3,0.43108048021342815,
1388,44SMU,DecodingThink,7,4,0.49666518452645625,
1389,44SMU,DecodingThink,7,5,0.5324588706091596,
1390,44SMU,DecodingThink,8,1,0.5,
1391,44SMU,DecodingThink,8,2,0.45775900400177855,
1392,44SMU,DecodingThink,8,3,0.4455313472654513,
1393,44SMU,DecodingThink,8,4,0.4862160960426857,
1394,44SMU,DecodingThink,8,5,0.5315695864828813,
1395,44SMU,DecodingThink,9,1,0.48176967541129395,
1396,44SMU,DecodingThink,9,2,0.4839928857269898,
1397,44SMU,DecodingThink,9,3,0.4708759448643842,
1398,44SMU,DecodingThink,9,4,0.5075589150733659,
1399,44SMU,DecodingThink,9,5,0.5509115162294352,
1400,44SMU,DecodingThink,10,1,0.5002223210315696,
1401,44SMU,DecodingThink,10,2,0.48532681191640736,
1402,44SMU,DecodingThink,10,3,0.476878612716763,
1403,44SMU,DecodingThink,10,4,0.49710982658959535,
1404,44SMU,DecodingThink,10,5,0.5,
1405,44SMU,DecodingThink,11,1,0.5204535349044019,
1406,44SMU,DecodingThink,11,2,0.5813694975544687,
1407,44SMU,DecodingThink,11,3,0.5133392618941751,
1408,44SMU,DecodingThink,11,4,0.47109826589595377,
1409,44SMU,DecodingThink,11,5,0.4884393063583815,
1410,44SMU,DecodingThink,12,1,0.5022232103156958,
1411,44SMU,DecodingThink,12,2,0.5035571365051134,
1412,44SMU,DecodingThink,12,3,0.4979991107158737,
1413,44SMU,DecodingThink,12,4,0.48265895953757226,
1414,44SMU,DecodingThink,12,5,0.49421965317919075,
1415,44SMU,DecodingThink,13,1,0.5164517563361494,
1416,44SMU,DecodingThink,13,2,0.41685193419297467,
1417,44SMU,DecodingThink,13,3,0.48643841707425517,
1418,44SMU,DecodingThink,13,4,0.48265895953757226,
1419,44SMU,DecodingThink,13,5,0.5,
1420,44SMU,DecodingThink,14,1,0.43863939528679413,
1421,44SMU,DecodingThink,14,2,0.529568697198755,
1422,44SMU,DecodingThink,14,3,0.5595820364606492,
1423,44SMU,DecodingThink,14,4,0.49421965317919075,
1424,44SMU,DecodingThink,14,5,0.49710982658959535,
1425,44SMU,DecodingThink,15,1,0.5020008892841263,
1426,44SMU,DecodingThink,15,2,0.5466874166296131,
1427,44SMU,DecodingThink,15,3,0.5662516674077368,
1428,44SMU,DecodingThink,15,4,0.49421965317919075,
1429,44SMU,DecodingThink,15,5,0.5,
1430,44SMU,DecodingThink,16,1,0.5346820809248555,
1431,44SMU,DecodingThink,16,2,0.39172965762561135,
1432,44SMU,DecodingThink,16,3,0.4084037349933304,
1433,44SMU,DecodingThink,16,4,0.4624277456647399,
1434,44SMU,DecodingThink,16,5,0.476878612716763,
1435,44SMU,DecodingThink,17,1,0.47309915518008006,
1436,44SMU,DecodingThink,17,2,0.5482436638506003,
1437,44SMU,DecodingThink,17,3,0.49088483770564706,
1438,44SMU,DecodingThink,17,4,0.4939973321476212,
1439,44SMU,DecodingThink,17,5,0.5162294353045798,
1440,44SMU,DecodingThink,18,1,0.48465984882169855,
1441,44SMU,DecodingThink,18,2,0.5060026678523788,
1442,44SMU,DecodingThink,18,3,0.5197865718096932,
1443,44SMU,DecodingThink,18,4,0.43730546909737655,
1444,44SMU,DecodingThink,18,5,0.4748777234326367,
1445,44SMU,DecodingThink,19,1,0.43174744330813697,
1446,44SMU,DecodingThink,19,2,0.41662961316140507,
1447,44SMU,DecodingThink,19,3,0.5151178301467318,
1448,44SMU,DecodingThink,19,4,0.44508670520231214,
1449,44SMU,DecodingThink,19,5,0.4797687861271676,
1450,44SMU,DecodingThink,20,1,0.5115606936416185,
1451,44SMU,DecodingThink,20,2,0.5822587816807471,
1452,44SMU,DecodingThink,20,3,0.5153401511783015,
1453,44SMU,DecodingThink,20,4,0.49421965317919075,
1454,44SMU,DecodingThink,20,5,0.49710982658959535,
1455,44SMU,DecodingThink,21,1,0.5144508670520231,
1456,44SMU,DecodingThink,21,2,0.5542463317029791,
1457,44SMU,DecodingThink,21,3,0.5017785682525566,
1458,44SMU,DecodingThink,21,4,0.48554913294797686,
1459,44SMU,DecodingThink,21,5,0.49710982658959535,
1460,44SMU,DecodingThink,22,1,0.5028901734104047,
1461,44SMU,DecodingThink,22,2,0.5426856380613606,
1462,44SMU,DecodingThink,22,3,0.552690084481992,
1463,44SMU,DecodingThink,22,4,0.47109826589595377,
1464,44SMU,DecodingThink,22,5,0.48554913294797686,
1465,44SMU,DecodingThink,23,1,0.5057803468208093,
1466,44SMU,DecodingThink,23,2,0.47621164962205426,
1467,44SMU,DecodingThink,23,3,0.4728768341485104,
1468,44SMU,DecodingThink,23,4,0.49510893730546907,
1469,44SMU,DecodingThink,23,5,0.5153401511783015,
1470,44SMU,DecodingThink,24,1,0.5028901734104047,
1471,44SMU,DecodingThink,24,2,0.4924410849266341,
1472,44SMU,DecodingThink,24,3,0.5515784793241442,
1473,44SMU,DecodingThink,24,4,0.498888394842152,
1474,44SMU,DecodingThink,24,5,0.5451311694086259,
1475,44SMU,DecodingThink,25,1,0.5086705202312138,
1476,44SMU,DecodingThink,25,2,0.5560248999555357,
1477,44SMU,DecodingThink,25,3,0.49777678968430417,
1478,44SMU,DecodingThink,25,4,0.5277901289461983,
1479,44SMU,DecodingThink,25,5,0.48265895953757226,
1480,44SMU,DecodingThink,26,1,0.5144508670520231,
1481,44SMU,DecodingThink,26,2,0.5195642507781236,
1482,44SMU,DecodingThink,26,3,0.5969319697643397,
1483,44SMU,DecodingThink,26,4,0.5480213428190307,
1484,44SMU,DecodingThink,26,5,0.48554913294797686,
1485,44SMU,DecodingThink,27,1,0.5144508670520231,
1486,44SMU,DecodingThink,27,2,0.4330813694975545,
1487,44SMU,DecodingThink,27,3,0.46998666073810585,
1488,44SMU,DecodingThink,27,4,0.5509115162294352,
1489,44SMU,DecodingThink,27,5,0.4913294797687861,
1490,44SMU,DecodingThink,28,1,0.4788795020008893,
1491,44SMU,DecodingThink,28,2,0.49177412183192526,
1492,44SMU,DecodingThink,28,3,0.5518008003557137,
1493,44SMU,DecodingThink,28,4,0.52690084481992,
1494,44SMU,DecodingThink,28,5,0.49710982658959535,
1495,44SMU,DecodingThink,29,1,0.48465984882169855,
1496,44SMU,DecodingThink,29,2,0.5813694975544687,
1497,44SMU,DecodingThink,29,3,0.52690084481992,
1498,44SMU,DecodingThink,29,4,0.5,
1499,44SMU,DecodingThink,29,5,0.5,
1500,45MJA,DecodingThink,5,1,0.5035211267605634,
1501,45MJA,DecodingThink,5,2,0.511328842620943,
1502,45MJA,DecodingThink,5,3,0.48377219840783836,
1503,45MJA,DecodingThink,5,4,0.5379669320269443,
1504,45MJA,DecodingThink,5,5,0.5153092467850582,
1505,45MJA,DecodingThink,6,1,0.4926515615431721,
1506,45MJA,DecodingThink,6,2,0.46019595835884874,
1507,45MJA,DecodingThink,6,3,0.5183710961420698,
1508,45MJA,DecodingThink,6,4,0.5590936925903246,
1509,45MJA,DecodingThink,6,5,0.5150030618493571,
1510,45MJA,DecodingThink,7,1,0.5070422535211268,
1511,45MJA,DecodingThink,7,2,0.5283221065523577,
1512,45MJA,DecodingThink,7,3,0.48545621555419477,
1513,45MJA,DecodingThink,7,4,0.48683404776485,
1514,45MJA,DecodingThink,7,5,0.4932639314145745,
1515,45MJA,DecodingThink,8,1,0.5140845070422535,
1516,45MJA,DecodingThink,8,2,0.5685854255970606,
1517,45MJA,DecodingThink,8,3,0.4895897121861604,
